DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
752979,651.436087629,240.706616121,1867.70567581,0.0075492352529,0.00632418576059,0.00899405243368,170.514273338,171.125635338,173.459050556,233.427184935,0.0077071031542
753016,1765.36135463,920.619108892,2769.90500742,0.00606708790804,0.00505811482678,0.00731347349243,259.1832859,256.938529493,259.913895342,1292.44238089,0.00580813719235
754977,1302.40368962,538.182132922,2531.92270215,0.00962743704384,0.00828808473602,0.0113536409783,146.777162475,144.937610843,148.849531548,571.297050897,0.00922871849046
755513,609.498649042,236.201065699,1734.3668521,0.00683985784513,0.00545576909696,0.00853035002308,147.90665935,149.21147516,151.438595099,275.696362857,0.00685888594089
755535,1344.35810426,515.404649123,2604.56460601,0.00877703576624,0.00718515761836,0.010878220198,141.977077047,143.827393701,146.587938996,566.379602093,0.00763020842539
755706,1432.66246546,640.539847531,2600.98268088,0.00742125885827,0.00638704967396,0.00867565855084,331.520209402,329.570180982,333.061012127,588.558720363,0.00726648770322
756396,1660.27521106,985.317625516,2281.90487144,0.00901604571926,0.00683114048745,0.0120020021412,95.6077034148,95.5573472863,97.256185125,2438.53913599,0.00689937870017
758974,1238.49995538,509.669678813,2522.74044758,0.0111985808532,0.00922213194237,0.0136840463765,125.961054206,126.590129433,128.019997291,494.297268439,0.0106614619664
759593,99.9592314613,36.8587860294,410.540874694,0.00874690837552,0.00587918094345,0.0129454046102,154.254465379,147.321073283,154.911830143,93.2310767195,0.00697055059537
760096,335.153132871,117.354592973,1353.21539291,0.0068813336114,0.00504111124582,0.00975213006035,134.661450124,135.800551274,139.279622996,253.735123662,0.00573691349794
760616,468.982900119,189.572068696,1533.25948401,0.0110418724803,0.00904614011141,0.0138306063397,118.598708144,117.232481073,118.989356989,205.231838917,0.0112650571749
761296,128.300043508,55.1972176056,545.077429337,0.0281753609287,0.0227405186789,0.0344153859103,90.4886496553,91.9987326655,93.0993579344,75.0116415749,0.027718806705
761418,1611.47526899,717.125104888,2705.22034758,0.00952617008049,0.00787522514388,0.0115229132414,130.595906144,129.651077032,130.958841488,652.186943313,0.0092667911707
761653,1524.9508559,703.769766763,2674.32863732,0.00837557520272,0.00698064167581,0.010287117885,136.063346841,134.929580145,136.958320829,1006.27954608,0.00764657851904
762267,215.792634799,50.9457371311,1026.46434281,0.0199785954874,0.0153504764968,0.0272534900847,37.0050632237,35.1865146399,38.4786266845,59.7961079951,0.0200541899041
762763,1419.79613944,638.336003185,2376.31616979,0.00868980198772,0.00720457371566,0.0107006016155,140.03167488,140.596810738,142.015875097,655.649837809,0.00849918897553
763319,1781.29965743,965.093815562,2566.85037588,0.00798378109713,0.00638625183696,0.0100914617027,121.017290108,119.641721513,121.498165282,1785.0760211,0.00699605333315
763578,1688.66846461,862.743359581,2764.18889527,0.0105188645557,0.00873285706628,0.0128381842795,139.198760676,136.68003268,139.991310675,1149.71021844,0.00940031490082
763718,990.122083998,374.00901554,2258.57951228,0.00831035987691,0.00700261552907,0.010040431926,142.838237804,141.193282028,143.778477968,385.871080382,0.00803353890644
764028,1177.76076593,448.331971363,2302.77658691,0.00712133715423,0.00538113168037,0.00981422905024,112.694310897,111.487498364,114.768706612,922.792347737,0.00538186010676
764050,774.359578968,275.17293391,2107.74401,0.0136651906071,0.0108013977953,0.0176266350831,96.7144331133,97.2500260585,99.2771227717,255.888968223,0.0141343002808
764382,1586.82250687,750.613832138,2691.05578729,0.00601963920319,0.0048606914128,0.00758327452375,130.929203159,130.984719895,131.891947841,933.432291495,0.00576745150564
764434,1006.82240551,395.019657915,2218.56411634,0.0115034454058,0.00980236958495,0.0137766136485,140.010966897,137.339224892,140.628229603,284.203631383,0.0117213386629
764777,1770.79934708,910.493270342,2785.35326812,0.00945093354776,0.00794673378983,0.0114201253395,129.531735065,130.002178818,130.555021502,1267.34013184,0.00831909752385
765614,2192.49081559,1316.73332375,2956.54322152,0.00998325254921,0.00878904420492,0.0115986653885,153.664628877,152.988131656,154.879347432,1793.73897034,0.00992530209715
765999,2049.16078422,1167.36738816,2921.82902633,0.00845112160311,0.00688952795822,0.0106063351502,122.257723895,120.163714661,123.041814127,1813.82470737,0.00742118338467
766363,2260.76537392,1417.03556646,3000.88631962,0.0169462322446,0.0142044739874,0.0201925500303,98.8365954663,98.3036310808,99.0824736758,2796.14091906,0.0157102431808
767516,1675.63237672,891.388295528,2524.21621354,0.0126502614634,0.0110524714446,0.0144686182074,147.988194944,148.025125121,149.497346011,1097.53899817,0.0124010276469
768080,1442.58686262,751.374636769,2203.81342271,0.00851120892827,0.00712586916072,0.0102105410229,145.967301941,145.997167803,147.133771135,766.846600214,0.00854913845174
768301,1359.25524328,602.151861155,2378.07267196,0.00410470025091,0.00316219453365,0.00543037678371,147.404178272,146.695301631,148.16089217,656.040081677,0.00376974474308
768790,762.347683105,274.211361599,2197.71731306,0.0106245939336,0.00885334080425,0.0128582030144,126.65356464,126.970261349,129.744554245,237.588705093,0.0116291060868
769570,2011.10959903,1132.89280031,2880.60275091,0.00704804949278,0.00590604133159,0.00852829277919,149.018168712,147.957196194,150.229714921,1542.82304564,0.00672683611363
769824,2448.41072538,1684.27488598,3045.83277036,0.00666560847653,0.00566212445562,0.00789713380712,153.260379604,152.972529616,156.59098639,3082.82985576,0.00646872219673
770238,1266.07441655,574.525623445,2321.87957454,0.0119233984535,0.00960693520875,0.0147207840098,137.626092593,136.779811941,139.738630237,888.321858892,0.00995931542997
773761,2089.33266969,1169.21774702,2898.89384284,0.00698151866323,0.00575614709396,0.0085164879038,147.062082584,147.48546912,147.561265568,1788.76878069,0.00629972977043
774573,1855.54994734,1108.46201259,2602.6396293,0.0056368663679,0.00480351224766,0.00672812475036,142.454127106,142.351681018,145.829013408,1960.54595512,0.0051267569766
775182,1878.38540181,1255.63988447,2371.39383486,0.00526126212877,0.00424948473447,0.00667120171634,148.632130556,146.798032141,149.110082663,2489.85947959,0.00479182348136
776901,1860.33769895,1088.81812699,2602.06651313,0.00800072495972,0.00702580041173,0.0091699861616,179.041719668,178.50768925,179.334008346,1291.723109,0.00829833623439
777340,293.145172153,41.3820857474,1536.26556477,0.0107994443263,0.00674947027932,0.0261334395964,64.8627722451,61.4697963884,65.4453990409,174.569317255,0.00958574894591
777681,270.188261145,87.7979906097,1541.39280042,0.00848717068326,0.00592608333616,0.0119298049034,151.51979687,150.929986763,153.331879112,218.535231351,0.00557291040743
777775,298.511724261,112.596698774,1294.03046565,0.0116956831496,0.00905184680844,0.0149944299398,128.455921747,127.566439401,128.689974575,114.200728527,0.0126624295301
777833,298.418788678,126.753011265,1118.81409156,0.0133144162571,0.0104057173005,0.0170273908451,132.211176924,129.559029332,135.21835365,205.980151611,0.0118967429535
779102,1791.7919513,1041.41779541,2537.6158363,0.0111660325599,0.00963912266974,0.0131463397103,134.116826972,135.290483918,137.809266408,1343.55133235,0.0107840861446
779256,272.174265274,63.0273363749,1433.34559269,0.0044731747604,0.0025230341218,0.00823627483235,121.864741047,122.094822703,123.711515277,117.383113016,0.00461173860539
779269,1523.86870658,698.957407608,2676.79617985,0.00728601229384,0.00631462383513,0.00836832447785,173.483805766,173.094522243,174.872798521,699.971071221,0.00739861305443
779523,1411.78429212,668.370465793,2613.41638034,0.00724002527204,0.00621597157776,0.00857170089093,154.352434742,153.740779049,155.457379615,610.057145017,0.00789980446938
779715,1288.79762096,560.201012997,2290.67259158,0.00434537986174,0.00353498328144,0.00536425251643,166.975392779,164.367309294,168.706783088,624.378139225,0.00419157336151
780463,1696.29806927,866.585945765,2808.51731386,0.010940621629,0.00918118965724,0.0132111671759,94.9996700663,95.4236834951,96.6981724408,1046.87207151,0.0102927956168
781539,796.919356377,296.318539942,2007.81742382,0.014505051646,0.0117141102089,0.0180196279109,90.8596147696,89.7628174961,91.6599659827,352.500140329,0.0128740882132
781927,123.774754404,32.5023388456,662.985845993,0.0311986483465,0.024050292297,0.0424468091542,34.7487858872,34.1963230349,39.9537894935,51.4433786309,0.033829764903
782992,1196.26773176,487.55581262,2263.87172141,0.0101111794437,0.00825825934472,0.0126512262012,123.750026034,123.19795366,125.341510996,520.268002234,0.0098548121841
784168,1583.34380692,762.271044175,2688.55813739,0.0101365503937,0.00859104931521,0.0122102465303,133.535375535,132.837490179,134.339928512,970.316059185,0.00965035986937
785259,156.231749366,65.2974934088,673.948324184,0.00822388727923,0.00621276009035,0.010830885447,147.914680303,145.914036917,148.199048015,86.4242944288,0.00826024756579
787283,1884.6349638,979.666956176,2871.51484386,0.00911774453559,0.00780303745421,0.0104293652547,146.97625264,147.243508367,148.510250393,1023.44699878,0.00914382462578
787768,1677.44835747,927.850997745,2448.66928975,0.0113321043597,0.00945618811787,0.0139516564701,126.410127772,125.963807873,127.531312964,1135.47104539,0.0100780175757
788163,1628.65710773,766.903087774,2734.93025533,0.0135188108588,0.0116216914965,0.0159380647699,125.854082726,124.68305456,126.521066287,539.017050451,0.0154798478612
788185,1537.2853075,733.588866091,2654.89509567,0.00978250460134,0.00840947417416,0.0114484724625,148.657993758,147.365725347,149.424367219,648.273671116,0.00973496824376
788477,810.18832576,246.237391147,2245.91228159,0.00963164920846,0.00736903087556,0.0134481659277,101.574030108,102.327759627,103.601845605,239.239717845,0.0102014974518
788848,1693.00384685,947.888566819,2522.3460098,0.00432414133182,0.00365126010511,0.00517806586338,182.294304228,177.099360981,182.702316223,934.095148065,0.00451380296747
790749,103.332665702,27.142984541,512.855138412,0.00579842327058,0.00355580152912,0.00994418142179,137.040199604,136.30797465,137.546284013,56.2421524468,0.00638367613335
791061,1510.91261954,786.210037976,2368.37640961,0.00765710275271,0.00630187562721,0.00950553706277,137.836878908,138.232655837,139.210507536,950.121656537,0.00715016277251
791067,1034.44416357,405.525506155,2321.63408283,0.0103504553539,0.00893860699811,0.0120941925558,132.865944324,133.5768851,135.548947165,396.770150226,0.0105196909042
791160,1152.02492687,510.912525064,2243.32884809,0.00664112009106,0.00540373580227,0.00828031355984,142.22120498,141.455482636,143.340628838,571.999694226,0.00599557607401
792184,944.491729142,343.66933238,2297.49958281,0.0101753484061,0.00838889765042,0.0123362923665,138.477259988,137.486984901,140.858105815,457.841409258,0.00938626223557
792493,1193.33677257,536.352830815,2258.82322779,0.0111431924325,0.00943283516103,0.013212738792,134.474516266,133.975240373,137.161178793,559.880995246,0.0113719948722
793087,1921.06376284,1171.64616011,2636.30338465,0.0062606518617,0.0053955416606,0.00733318115454,161.332514898,161.8369387,162.35034235,1896.4050456,0.00590644968363
793558,1018.1833532,356.524409542,2119.79440355,0.00963614628775,0.00756843337664,0.0125387123763,115.180872512,114.704513269,115.94457105,346.491945465,0.00948660193354
793870,2077.24769322,1201.39877925,2916.136516,0.00981863775253,0.0083967414404,0.0114761924255,137.333572339,137.379485215,138.370692612,1439.64222808,0.00941114403684
794035,1431.97972986,606.370538866,2421.62299243,0.00815492319686,0.00619791598733,0.0109504553518,100.519198371,99.4313899562,100.839104209,881.395060103,0.00678278524658
794906,329.750445019,104.109948229,1358.49135785,0.00323395423199,0.00237850624969,0.00467626371016,171.461373033,170.831181608,173.375474227,128.596705372,0.00361317992445
795361,1848.40807695,1003.01121749,2851.84087702,0.00511606383375,0.00429089254215,0.00628265919643,164.413946114,161.77299362,164.882112736,1023.11561704,0.0052002265581
796297,617.852856215,212.624915589,1980.12884738,0.00551529753976,0.00435332779021,0.00720136979029,166.592728258,167.363755021,169.013884847,285.75873701,0.00500932655471
796372,1690.84156297,900.511428837,2514.69866907,0.0128327062684,0.0110198443457,0.015093334854,128.622799134,130.426944916,130.885382358,898.844307362,0.0132426234172
797494,1785.13819541,964.349609847,2764.75803531,0.0183708422812,0.0158164340777,0.0215493486796,79.5876471635,74.75307994,79.8705961303,1088.81597514,0.0174687848373
797738,1821.75398444,1068.91553246,2556.55343333,0.00960633950301,0.00810409882905,0.0115387071955,124.151536371,126.595823779,126.990803556,1697.06443924,0.00896608200215
798008,1037.17214307,385.235294954,2133.61842048,0.0164171716509,0.0132965674948,0.0205828541573,105.190670033,103.16959954,105.740921404,453.938480846,0.0155474924993
798837,1154.36263484,512.914405662,2196.29595415,0.00482530010444,0.00390899974926,0.00603397422142,160.163869904,160.624608857,162.831437462,435.985767147,0.00516022472023
799198,1460.90661302,723.902555717,2640.74384653,0.00726241945676,0.00636555874341,0.00843857914921,161.890581234,162.190707067,164.621779392,651.338275706,0.00749638435211
799254,2099.3135724,1193.03708496,2927.66725949,0.00995392899821,0.00854270894514,0.0117836943431,283.465672219,283.766199979,285.269047488,2489.9216047,0.00838658312136
799444,1391.60058417,604.28199875,2614.86572884,0.0128456612606,0.0108199548644,0.01515867995,116.126631041,114.670115864,117.086880412,552.384207071,0.0127902119073
800329,1831.85591324,928.1197138,2828.57969591,0.00726850544565,0.00612423257184,0.0087167892188,149.748520782,150.809971849,152.063788743,1032.94339072,0.0070012290732
801221,289.485839062,90.6852776455,1552.17419108,0.00933178594026,0.00681661365576,0.0127048094603,131.427341461,130.54207692,133.022242718,90.2487295935,0.0108491673003
804185,952.166000094,368.698460938,2080.49152888,0.00966631730386,0.00813223382121,0.0116990113637,131.997966221,132.426172366,134.434159879,351.698122271,0.00958006223094
804819,1293.13925724,537.84317081,2342.20519901,0.0102211914015,0.00848428838338,0.0127048150892,116.683978311,116.107413963,117.409076068,603.377865118,0.0095166009242
805161,686.478791438,90.1101885728,1957.85403854,0.0109645430885,0.0061251157492,0.0227797637441,79.0023950163,77.1569326366,79.2965167815,38.6296970713,0.0308842072894
805479,701.390732964,230.299352679,2100.56202102,0.00617261078392,0.0048806615177,0.00794271745714,167.975900234,170.522108531,175.775781165,329.892760213,0.00537161459221
806065,1670.4683147,916.23900479,2500.04539197,0.00487686945714,0.00406341524773,0.00584325773992,164.423052333,164.329812429,165.501100203,1158.2237371,0.00454937120583
806399,1660.52655967,827.48258641,2781.10917027,0.0122587907411,0.0101892121171,0.0148024882777,105.34935916,105.420966289,106.634905106,891.79005371,0.0122568866847
806742,1277.90098424,547.76629023,2522.14518541,0.00815776782792,0.00688201950308,0.00976560363425,148.427758822,146.553372601,149.436681795,551.037568258,0.00743802436628
